TYPE,WIDTH,HEIGHT
RECTANGLE,13.97661171,27.83737455
CIRCLE,42.40403889,43.20268385
CIRCLE,25.36119118,43.49039327
RECTANGLE,39.30732776,15.11842949
CIRCLE,41.95625781,24.11919017
CIRCLE,34.96380589,12.59037315
CIRCLE,42.30287166,2.623046822
CIRCLE,20.37988118,41.00925577
RECTANGLE,32.4014652,20.81468741
CIRCLE,50.01779509,45.24759783
RECTANGLE,39.84908357,5.163426476
RECTANGLE,1.144343853,24.01521135
RECTANGLE,43.52654853,33.09312899
RECTANGLE,30.54594818,25.49218636
RECTANGLE,15.59336363,49.40529451
CIRCLE,11.61784607,40.05965049
CIRCLE,15.04817476,4.897572644
RECTANGLE,47.33526365,18.44861763
CIRCLE,34.61258742,1.748027243
RECTANGLE,17.11434805,6.127247268
CIRCLE,15.19616891,42.73546209
RECTANGLE,28.07067881,47.24680914
RECTANGLE,4.700432493,43.86611092
RECTANGLE,3.683185496,23.96668924
CIRCLE,50.41962913,32.47702448
RECTANGLE,5.371262231,9.478722644
RECTANGLE,26.79615029,15.38644494
RECTANGLE,44.99291316,25.55119099
RECTANGLE,12.78835582,14.16148966
CIRCLE,8.771720783,7.91278011
RECTANGLE,45.60864781,27.07346564
RECTANGLE,25.66046987,45.2968167
RECTANGLE,40.08958933,39.81110923
RECTANGLE,25.64922018,20.46609481
RECTANGLE,25.43588995,19.52207825
RECTANGLE,46.02565501,44.03861209
CIRCLE,13.62006776,39.25300106
RECTANGLE,6.095512614,34.43451056
RECTANGLE,26.17960277,42.35839885
RECTANGLE,33.37091153,9.764557276
RECTANGLE,18.67338802,18.94879442
RECTANGLE,36.73438385,19.9804568
CIRCLE,4.555299592,28.94831349
CIRCLE,34.58643088,10.10732242
CIRCLE,42.72268777,18.83209907
RECTANGLE,8.484409681,17.8786126
RECTANGLE,15.49761322,41.61384662
RECTANGLE,15.2805637,21.59384345
RECTANGLE,36.29863289,2.15377648
CIRCLE,3.267020624,16.51939169
CIRCLE,38.76094659,12.35734661
CIRCLE,40.33554493,10.65270504
CIRCLE,11.56272499,3.335031934
RECTANGLE,24.65988868,43.17022603
CIRCLE,5.715426514,4.093473135
CIRCLE,10.90853002,41.37934146
CIRCLE,3.575911621,8.82831031
RECTANGLE,47.49561862,44.49467704
RECTANGLE,1.338180334,17.3890129
RECTANGLE,32.87794771,35.05904321
CIRCLE,19.26252086,45.98601728
RECTANGLE,11.40575306,31.32934691
RECTANGLE,16.39991792,17.71049266
RECTANGLE,41.73516166,6.447781514
RECTANGLE,49.06949416,4.93703588
RECTANGLE,33.31009407,12.71860941
CIRCLE,24.84682911,8.179616161
RECTANGLE,8.921443464,1.81084524
CIRCLE,16.32094736,18.47107377
RECTANGLE,13.85133261,44.20715481
RECTANGLE,11.37779691,22.83650286
RECTANGLE,4.610264967,13.71928534
RECTANGLE,39.26803285,24.93080734
CIRCLE,12.77499218,15.39033582
RECTANGLE,24.21691278,15.41075427
RECTANGLE,41.93489152,47.60417687
CIRCLE,30.83411657,39.11184837
RECTANGLE,18.25468707,1.722342466
RECTANGLE,28.08131434,18.60031237
RECTANGLE,27.66130193,15.06869305
RECTANGLE,11.05527101,6.17051858
RECTANGLE,35.16268888,5.582176462
CIRCLE,32.34433334,48.85815166
CIRCLE,44.3064087,28.95798718
CIRCLE,7.216077803,13.53944091
RECTANGLE,17.28581057,11.59744491
RECTANGLE,19.39395644,31.68676551
CIRCLE,38.70159598,25.18689478
CIRCLE,16.6807427,35.85093565
RECTANGLE,18.48659654,31.22595943
RECTANGLE,48.18659095,22.44048086
RECTANGLE,42.00157191,36.32543765
RECTANGLE,7.41952453,37.86823848
CIRCLE,37.8098348,11.59516279
CIRCLE,7.996156861,47.63557325
RECTANGLE,46.13852983,41.94215269
CIRCLE,31.230475,10.4245227
RECTANGLE,33.5343676,33.59934459
CIRCLE,47.35847783,41.76819902
RECTANGLE,11.72162458,20.70522696
RECTANGLE,24.65649486,14.36973956
RECTANGLE,31.17023166,24.25469486
CIRCLE,3.210994745,4.640141265
RECTANGLE,32.38175615,29.24143822
CIRCLE,22.59769409,7.525268818
CIRCLE,50.40109465,8.312151989
CIRCLE,5.22778498,4.192367631
CIRCLE,30.56167667,32.75292337
CIRCLE,9.619077393,29.64638137
CIRCLE,25.97201603,24.12806837
CIRCLE,30.34989821,49.84639753
CIRCLE,9.751395001,12.39174852
CIRCLE,33.9535271,20.39251734
RECTANGLE,47.52251451,28.79269127
RECTANGLE,32.51100466,11.35348641
RECTANGLE,38.16890849,24.3922929
RECTANGLE,9.200112769,45.30537181
CIRCLE,43.36494878,17.516457
CIRCLE,22.55835099,8.151620045
RECTANGLE,38.88623668,35.96144776
CIRCLE,28.71770344,4.794795999
CIRCLE,33.20821308,32.27408978
CIRCLE,23.36903451,44.23031933
CIRCLE,11.40077481,12.92662391
RECTANGLE,17.71389693,1.132512726
CIRCLE,24.82673994,34.70652064
CIRCLE,25.16158957,13.50326548
CIRCLE,9.65195074,34.14158097
CIRCLE,48.02925996,38.45364067
CIRCLE,29.67482609,18.2806193
RECTANGLE,16.00287961,50.68872301
RECTANGLE,1.483205363,7.65005707
CIRCLE,40.61688381,30.76603147
RECTANGLE,22.44625504,34.70672884
RECTANGLE,12.51031248,2.697796583
CIRCLE,34.54928099,13.60721647
RECTANGLE,30.71724562,42.96742667
RECTANGLE,19.57924658,9.614025302
CIRCLE,15.74935627,45.5304745
CIRCLE,33.66881374,48.95891409
CIRCLE,20.72838968,39.87041123
RECTANGLE,1.706711928,22.48368458
RECTANGLE,17.32637922,21.67951119
CIRCLE,4.622254877,48.87876306
RECTANGLE,45.77141809,18.23519653
RECTANGLE,5.051821529,25.83985632
CIRCLE,30.67679298,23.04210085
CIRCLE,19.39509308,9.963024343
CIRCLE,26.95129398,46.81020958
RECTANGLE,6.768888285,28.69846006
RECTANGLE,22.54851627,44.33937222
RECTANGLE,7.866386339,40.18330239
CIRCLE,37.312957,39.38048872
RECTANGLE,29.22955972,19.27378831
RECTANGLE,19.680739,32.04370279
RECTANGLE,30.9426231,10.59705618
CIRCLE,5.49274778,35.82389959
CIRCLE,38.25432401,1.942920778
CIRCLE,15.67801562,3.813829619
CIRCLE,10.13687361,33.81591922
RECTANGLE,32.06515571,16.17516284
RECTANGLE,10.28933319,23.46795591
CIRCLE,3.079658988,13.43778989
CIRCLE,38.59327434,44.23184021
RECTANGLE,43.58486903,22.69768801
CIRCLE,43.52852607,13.47605207
CIRCLE,5.624446315,36.2836552
CIRCLE,48.55680843,5.001025168
CIRCLE,9.324135615,14.96322946
RECTANGLE,37.98108102,14.19728015
RECTANGLE,35.71064499,50.25810233
CIRCLE,10.28840963,16.78570172
RECTANGLE,45.70545061,32.93934708
CIRCLE,19.48416688,24.46029097
CIRCLE,2.051346759,37.27276794
CIRCLE,37.42537494,3.253689357
RECTANGLE,33.42953984,43.08468084
RECTANGLE,32.66101265,32.94579562
CIRCLE,42.52511288,30.21844277
CIRCLE,23.78708721,48.33578658
RECTANGLE,22.29866492,42.4520435
RECTANGLE,27.82429095,15.69785387
CIRCLE,7.221937292,30.44706099
RECTANGLE,36.6260548,10.24096629
RECTANGLE,48.73524197,45.79931524
RECTANGLE,16.82480904,22.89298002
RECTANGLE,16.68451102,20.76150519
CIRCLE,41.32426256,37.22938956
CIRCLE,40.99576413,30.7081639
RECTANGLE,22.84551811,29.86706057
CIRCLE,20.34481661,48.91323181
RECTANGLE,32.53483171,10.14322389
CIRCLE,37.08004748,15.71056575
RECTANGLE,49.14082861,27.40008026
CIRCLE,30.1560178,6.607697378
CIRCLE,46.76899485,36.69528358
CIRCLE,40.33578062,46.42314646
CIRCLE,41.72124537,26.25866603
CIRCLE,4.419670252,29.01760884
CIRCLE,31.42839016,22.51547169
RECTANGLE,37.75839473,14.68933169
RECTANGLE,20.98330877,50.99644158
CIRCLE,6.808246939,39.80397621
CIRCLE,45.28264919,43.95504544
CIRCLE,5.98623731,35.72930669
RECTANGLE,7.284851202,48.01218928
RECTANGLE,15.58296964,16.6449827
RECTANGLE,15.39232254,47.6486878
RECTANGLE,29.99106492,8.29779963
RECTANGLE,15.46556775,32.865837
CIRCLE,8.006955144,2.272668937
CIRCLE,25.47709526,1.834388382
RECTANGLE,9.463845513,32.84966426
RECTANGLE,43.3128963,1.852239551
RECTANGLE,44.95367721,36.01742805
CIRCLE,10.72933129,24.431149
CIRCLE,27.89587677,12.71328108
RECTANGLE,28.97321175,32.83279319
CIRCLE,30.71073654,30.86030812
CIRCLE,34.07291732,12.87448451
CIRCLE,9.355209657,13.27177359
RECTANGLE,2.308331221,50.32484334
CIRCLE,22.97894876,20.9931389
CIRCLE,18.8674304,50.70975649
RECTANGLE,37.95839461,4.152031708
RECTANGLE,5.197334107,29.84892015
CIRCLE,18.0667337,4.886455525
CIRCLE,13.05761251,15.94329771
CIRCLE,15.03752924,9.421552571
CIRCLE,5.783693057,16.53377538
RECTANGLE,36.27983604,8.865251573
CIRCLE,9.768153137,16.15136717
CIRCLE,29.00263011,40.7930871
RECTANGLE,31.66771915,32.97923902
CIRCLE,32.50633693,46.19252924
CIRCLE,49.34379454,25.34690717
CIRCLE,12.89930391,38.8371083
CIRCLE,47.04431493,1.376885362
RECTANGLE,6.996994656,46.66067441
CIRCLE,27.83474499,47.60411902
RECTANGLE,14.66174557,47.20208388
CIRCLE,48.78604692,4.888509921
CIRCLE,41.34088672,31.69063541
CIRCLE,36.92740053,32.44084221
RECTANGLE,5.061034326,44.84256614
RECTANGLE,6.471525241,13.28242475
CIRCLE,34.63637657,9.938918559
CIRCLE,10.32038145,16.95876047
CIRCLE,48.34875749,11.25509214
RECTANGLE,21.35909593,47.82755858
RECTANGLE,14.85737939,18.4123949
CIRCLE,1.545889137,19.74140312
RECTANGLE,10.59592911,49.72189813
RECTANGLE,29.30585163,10.44537765
CIRCLE,50.41494665,34.09092139
RECTANGLE,18.2363591,11.50997695
CIRCLE,30.72723947,43.56244357
CIRCLE,22.63194527,2.119609814
RECTANGLE,36.91416762,31.0577703
RECTANGLE,37.83644551,37.53699493
RECTANGLE,29.25060305,20.39275086
CIRCLE,15.93022579,5.563787966
RECTANGLE,34.10637546,8.137876872
RECTANGLE,29.7603026,16.81772357
CIRCLE,29.68202546,49.39255687
CIRCLE,30.8211777,7.146606291
CIRCLE,28.03666725,12.0438944
RECTANGLE,8.994187237,42.99945012
RECTANGLE,17.6657815,46.58027431
RECTANGLE,24.65318331,33.07508544
CIRCLE,43.38674431,31.03006532
RECTANGLE,46.14436952,12.06854686
RECTANGLE,12.78991,13.09576924
CIRCLE,38.14808517,24.83554837
CIRCLE,31.01305599,34.05390124
CIRCLE,8.930362252,1.795362709
RECTANGLE,28.09700859,31.49094781
CIRCLE,36.99207038,28.89241694
RECTANGLE,5.68025632,30.44567968
CIRCLE,10.12345252,27.93691633
RECTANGLE,42.29035782,45.02816133
CIRCLE,22.37186705,25.64481176
RECTANGLE,8.98997902,25.08574983
RECTANGLE,36.93055662,2.197412114
CIRCLE,9.635343101,44.98641154
RECTANGLE,35.45624548,22.6409713
RECTANGLE,22.50492537,44.0896527
CIRCLE,36.82338083,16.94655473
CIRCLE,32.55620076,40.97538622
CIRCLE,30.82283897,37.05048173
RECTANGLE,6.068254064,6.001053303
RECTANGLE,34.81289506,31.6956924
RECTANGLE,21.92806631,39.25729133
RECTANGLE,43.83027827,42.39431329
RECTANGLE,36.31829357,13.49248652
CIRCLE,7.169124267,36.3317596
RECTANGLE,20.06434319,4.076502179
RECTANGLE,26.93563221,4.532679367
RECTANGLE,20.39856845,40.57391119
RECTANGLE,36.58624462,16.10904098
CIRCLE,11.39938188,26.9970298
CIRCLE,29.95716208,31.91070135
RECTANGLE,9.863124296,40.30908171
RECTANGLE,23.79299884,43.39873989
CIRCLE,45.86646684,29.247793
RECTANGLE,49.28239769,15.06188945
CIRCLE,39.77718677,48.03973149
RECTANGLE,30.60841932,21.19636748
CIRCLE,49.97112271,22.07571006
CIRCLE,21.02150944,30.36942862
RECTANGLE,18.01311106,5.117563544
CIRCLE,29.44286591,3.386937818
CIRCLE,50.55973061,50.10659974
CIRCLE,33.10600943,33.08528855
CIRCLE,39.74165724,28.14406187
RECTANGLE,34.24437897,16.76797836
CIRCLE,36.28345184,42.7138909
CIRCLE,31.33275602,14.60713959
CIRCLE,2.118576906,48.71811066
RECTANGLE,37.89033817,9.83035692
RECTANGLE,31.75747498,48.39515181
CIRCLE,44.35326891,49.01307555
CIRCLE,44.16650634,48.691421
CIRCLE,31.02443866,3.296909094
CIRCLE,9.41556449,27.15642723
CIRCLE,2.608366203,3.854164805
CIRCLE,36.85217919,15.93178241
RECTANGLE,27.3389799,17.41889552
RECTANGLE,14.05992747,25.90438938
CIRCLE,26.20810376,40.20479636
RECTANGLE,48.3589478,45.59411822
CIRCLE,20.30246572,1.030251444
RECTANGLE,25.10639311,11.84630329
RECTANGLE,6.757035903,26.97084901
CIRCLE,9.554614526,11.8993509
CIRCLE,46.33251486,37.35966989
CIRCLE,31.52490217,38.89779713
RECTANGLE,8.124777627,44.45567183
CIRCLE,4.654585012,35.42109051
RECTANGLE,29.4140873,1.600478562
RECTANGLE,44.47531122,22.09845802
CIRCLE,11.16189331,2.183874342
RECTANGLE,12.08031802,20.88012351
CIRCLE,32.16302391,45.2383429
RECTANGLE,22.63850556,45.03522698
RECTANGLE,27.36108627,45.9829303
RECTANGLE,20.51311147,40.44672542
CIRCLE,38.33489152,32.13677557
RECTANGLE,35.24283213,25.27361562
CIRCLE,6.463706557,29.32259481
CIRCLE,45.1431708,37.55077453
RECTANGLE,41.77915177,1.380455715
RECTANGLE,37.78583724,12.79673078
RECTANGLE,13.01156636,23.9121329
CIRCLE,19.11401805,26.19969026
CIRCLE,16.83863089,31.87636953
RECTANGLE,35.45131915,46.4521128
CIRCLE,46.84407884,44.55535986
RECTANGLE,35.16219665,10.80417181
CIRCLE,45.1943095,33.71275312
CIRCLE,9.221695253,43.40638632
RECTANGLE,32.54069561,13.26349905
CIRCLE,12.45229381,1.511760672
CIRCLE,24.15542457,41.27585446
RECTANGLE,29.68568096,46.60772526
RECTANGLE,2.8086632,37.625844
CIRCLE,13.60727363,50.04820577
RECTANGLE,31.39487717,33.12450814
CIRCLE,33.54127877,5.25612521
CIRCLE,50.81609604,28.43823952
CIRCLE,36.93412841,31.06664937
RECTANGLE,21.12996293,3.622519422
CIRCLE,37.79408212,13.28149673
CIRCLE,26.47035428,31.58937371
RECTANGLE,8.844831079,44.00461791
RECTANGLE,26.7484052,11.32885889
RECTANGLE,16.65089079,30.82956154
CIRCLE,1.641738147,49.2048816
RECTANGLE,1.472616264,10.44883361
CIRCLE,44.87970943,29.14567761
RECTANGLE,16.10863965,13.75556965
RECTANGLE,29.33249602,25.04925972
RECTANGLE,50.4835542,42.00782798
CIRCLE,25.91182187,21.22412838
CIRCLE,31.23863967,26.12582082
RECTANGLE,21.79114311,19.18559736
RECTANGLE,48.08345861,3.692381349
CIRCLE,45.95310634,21.62799783
RECTANGLE,21.16613013,10.7270078
RECTANGLE,22.5720887,46.89311825
CIRCLE,36.22008733,47.80376133
CIRCLE,35.23963211,39.75515798
CIRCLE,36.74514523,42.58336455
CIRCLE,47.54058657,6.842533557
CIRCLE,24.980671,43.32978429
CIRCLE,37.98777393,17.51682574
CIRCLE,35.92869189,40.48163108
RECTANGLE,19.82298583,23.52920674
CIRCLE,11.18473893,25.84868022
RECTANGLE,28.69212383,13.27463361
CIRCLE,11.83424059,11.50382625
CIRCLE,23.70230192,28.96413735
CIRCLE,22.1722783,42.94078068
RECTANGLE,9.868716611,37.53551649
RECTANGLE,8.504527275,3.567837849
RECTANGLE,2.459099307,8.622746901
CIRCLE,9.787180782,20.10800782
RECTANGLE,16.24356783,15.40441205
RECTANGLE,49.36367426,40.97582748
RECTANGLE,25.15768227,36.65148662
CIRCLE,19.55602553,22.20118502
CIRCLE,50.386524,50.79476372
RECTANGLE,3.368608133,17.97043775
RECTANGLE,47.3776049,25.33225258
CIRCLE,10.0621548,35.35515759
CIRCLE,24.79042454,17.39685205
RECTANGLE,13.85581376,25.29881869
RECTANGLE,40.89048556,13.80461596
CIRCLE,47.5150777,44.43172014
RECTANGLE,35.39557666,1.403923648
CIRCLE,15.08337703,34.78447295
RECTANGLE,17.2821426,21.0458622
RECTANGLE,50.5151741,30.97036518
CIRCLE,41.55954426,20.99614171
RECTANGLE,11.46835185,16.90690008
CIRCLE,20.52003394,38.10884745
RECTANGLE,10.01372135,16.64683915
RECTANGLE,27.47224605,47.582346
CIRCLE,44.51944714,16.38905808
RECTANGLE,13.46602012,34.6176625
CIRCLE,9.468225723,27.23951147
CIRCLE,20.01637135,3.799625508
RECTANGLE,22.46500533,10.79264792
CIRCLE,33.33442298,4.521114758
CIRCLE,20.19307144,2.103558566
CIRCLE,38.07310067,13.27070285
RECTANGLE,37.57631497,27.12119512
RECTANGLE,41.09541673,26.10401836
CIRCLE,46.90547805,24.15295479
CIRCLE,48.27314777,27.11913355
CIRCLE,46.18621933,41.4309507
CIRCLE,39.8237177,11.25629648
RECTANGLE,48.46677253,45.35028214
CIRCLE,2.193106355,2.242314759
CIRCLE,36.40305094,36.4496085
CIRCLE,36.99258857,18.99990212
RECTANGLE,8.81897641,32.70435213
CIRCLE,29.9971154,6.342308942
RECTANGLE,8.519869537,42.20282839
RECTANGLE,25.71316064,8.273539955
RECTANGLE,33.11670012,9.775632928
CIRCLE,15.52383202,24.71447848
CIRCLE,43.11901478,34.64857524
CIRCLE,9.919065363,4.975217842
RECTANGLE,44.05435388,18.6894977
CIRCLE,27.81872001,43.79393522
CIRCLE,31.87197131,17.3192689
RECTANGLE,48.49637498,8.262592669
CIRCLE,3.388666603,27.65727889
RECTANGLE,34.11165115,36.45979793
RECTANGLE,46.03454939,10.97174777
CIRCLE,43.3588614,11.11113693
CIRCLE,33.65652875,9.005142261
RECTANGLE,19.23981392,24.09726777
RECTANGLE,17.63737331,26.245047
CIRCLE,46.46856408,10.13012423
RECTANGLE,15.08812526,12.71076314
CIRCLE,36.51594336,40.41751082
RECTANGLE,8.371687677,44.32598445
CIRCLE,10.80167181,29.63641611
CIRCLE,32.7154097,10.44782612
CIRCLE,15.0418581,22.03535795
RECTANGLE,41.17046849,30.62256046
RECTANGLE,10.25971788,34.98606486
CIRCLE,48.67586691,35.13832921
CIRCLE,48.4673045,50.80481473
CIRCLE,19.48485654,6.44517652
CIRCLE,3.526080961,10.16373485
RECTANGLE,24.71160117,41.01270403
RECTANGLE,40.19412742,22.91238339
CIRCLE,9.255894108,3.695655208
RECTANGLE,16.86781359,24.62992402
CIRCLE,19.86373165,9.17775086
RECTANGLE,30.02573969,19.72819862
CIRCLE,8.581578795,27.56408115
RECTANGLE,20.88276286,14.42601598
RECTANGLE,38.3621036,23.69237705
CIRCLE,27.26191243,5.414975418
CIRCLE,30.07923258,2.233452957
RECTANGLE,26.1920225,2.537123297
RECTANGLE,2.710307477,43.15115998
RECTANGLE,25.23887444,26.29476851
CIRCLE,20.94317604,24.59214283
RECTANGLE,23.07768391,33.51276054
RECTANGLE,26.96601623,42.77571563
CIRCLE,22.31472347,36.97354679
RECTANGLE,45.69772009,50.95417823
CIRCLE,40.06590878,47.34532135
RECTANGLE,15.21663116,2.013876796
RECTANGLE,24.30015333,28.22357714
CIRCLE,6.645471005,41.7873246
CIRCLE,46.45530819,17.60637168
RECTANGLE,10.25024222,12.64669329
CIRCLE,3.334490559,31.62362249
RECTANGLE,27.01094412,39.44899082
CIRCLE,23.79063588,28.84074795
RECTANGLE,17.42189765,32.40323437
RECTANGLE,38.20704555,25.95695151
CIRCLE,21.77949373,3.929936494
RECTANGLE,31.28179685,18.21848247
CIRCLE,28.71519103,9.083210858
RECTANGLE,11.12377239,20.36716405
CIRCLE,31.23155166,31.60580647
RECTANGLE,40.16816573,6.44452408
CIRCLE,21.99915617,50.18740625
CIRCLE,35.91924768,39.27182144
RECTANGLE,42.17218207,31.9964634
CIRCLE,12.02821747,42.92628688
CIRCLE,10.48047945,13.05592527
CIRCLE,42.71395433,34.03389929
CIRCLE,21.85594712,37.53313641
CIRCLE,46.03446854,40.19899707
RECTANGLE,17.3510192,40.51424172
CIRCLE,44.01688435,46.39104521
CIRCLE,39.60708525,21.33339163
RECTANGLE,20.15374015,22.60886646
CIRCLE,50.63064106,17.02707941
CIRCLE,7.273451087,48.64265145
RECTANGLE,1.13499941,47.98390246
RECTANGLE,1.292719328,14.25406478
CIRCLE,3.205363422,20.36008418
CIRCLE,8.858715161,35.59474148
RECTANGLE,20.54506698,32.33104018
CIRCLE,49.38884571,41.18351722
CIRCLE,3.060819465,43.74932758
CIRCLE,44.51591701,43.26266705
RECTANGLE,5.044745446,31.27927474
RECTANGLE,40.44650289,22.85350371
CIRCLE,38.71103015,13.57860676
RECTANGLE,21.24033494,19.33161684
CIRCLE,27.34500867,43.59738692
CIRCLE,33.51852587,27.84207971
CIRCLE,34.82248256,27.56456865
CIRCLE,5.608440917,20.3749417
RECTANGLE,10.75708717,42.73249526
CIRCLE,6.633018923,18.82130024
RECTANGLE,3.033532613,38.44963776
CIRCLE,3.552378809,10.83028912
RECTANGLE,1.984515855,17.63189496
CIRCLE,36.66548888,11.78726694
RECTANGLE,42.96911465,8.202766005
RECTANGLE,46.57975158,38.73354984
CIRCLE,6.610502908,46.57270638
RECTANGLE,48.15628436,24.54797609
CIRCLE,18.45075897,7.727985482
RECTANGLE,9.438722824,13.21062125
CIRCLE,12.28061211,28.99934373
CIRCLE,6.07335932,39.4689904
RECTANGLE,33.90192889,37.08078248
CIRCLE,34.22842633,8.726976084
RECTANGLE,24.5807462,50.36878296
RECTANGLE,27.52033515,5.476914779
RECTANGLE,35.94867028,41.1922737
CIRCLE,35.95469162,21.09504871
RECTANGLE,40.61045479,5.003657202
RECTANGLE,37.38988556,4.320690625
RECTANGLE,15.21556494,46.10120742
CIRCLE,14.53108421,50.23943568
RECTANGLE,35.25154787,1.953152949
RECTANGLE,42.96242897,6.090696363
CIRCLE,33.31700912,40.69376317
RECTANGLE,48.22525427,34.71990262
CIRCLE,35.13202636,28.86172861
RECTANGLE,2.450137729,38.99566499
CIRCLE,50.04379364,28.95118083
CIRCLE,43.5505987,13.01220995
CIRCLE,5.285321967,48.84563447
CIRCLE,12.48625185,48.39741681
RECTANGLE,25.74500168,27.70518374
CIRCLE,16.60323596,36.54674491
CIRCLE,23.50484747,5.37725357
CIRCLE,39.55971553,20.10339427
CIRCLE,23.9052202,34.90122675
RECTANGLE,30.84429428,9.504972337
RECTANGLE,17.39386666,10.17725445
CIRCLE,20.3951175,42.91702241
CIRCLE,38.91705923,43.36955845
RECTANGLE,16.32751349,30.37369186
CIRCLE,39.11067096,39.11455288
RECTANGLE,6.277949587,35.44587149
RECTANGLE,24.04898777,25.10408001
CIRCLE,45.37215348,10.25711378
CIRCLE,2.809069094,11.11408538
RECTANGLE,26.32517436,12.16763767
CIRCLE,44.60848063,11.04903678
RECTANGLE,39.68122439,42.94674217
RECTANGLE,9.774192302,25.07240304
CIRCLE,44.70110438,13.7539326
CIRCLE,31.30047807,41.39350954
RECTANGLE,33.9050183,1.749073601
RECTANGLE,36.25360815,29.78106806
RECTANGLE,36.77860081,26.65188892
CIRCLE,8.781158665,11.37371912
CIRCLE,20.6499657,38.07110759
RECTANGLE,8.98374989,1.857867675
CIRCLE,9.245578498,16.92357902
CIRCLE,24.40701973,37.58315224
RECTANGLE,1.932792509,6.763667511
CIRCLE,43.41165592,6.685842726
RECTANGLE,39.15682149,3.343237839
RECTANGLE,2.179280649,19.79048664
RECTANGLE,22.07999979,43.22253912
RECTANGLE,19.6120255,17.36012017
RECTANGLE,6.931115407,44.75231087
RECTANGLE,46.88358561,23.26534108
CIRCLE,7.072647036,17.24741437
CIRCLE,20.89958162,16.64257293
RECTANGLE,48.29369549,16.67230393
RECTANGLE,23.42503217,6.61182765
CIRCLE,35.33645575,38.65865501
CIRCLE,10.13675237,6.924273993
CIRCLE,50.16399808,2.175452917
CIRCLE,36.35849927,20.10992746
RECTANGLE,14.97722046,39.67186458
RECTANGLE,18.73665791,3.195778562
CIRCLE,15.48873227,22.01319986
CIRCLE,34.61430031,49.56466786
RECTANGLE,42.46153403,9.030272594
CIRCLE,23.36141676,34.02521168
RECTANGLE,22.02025869,29.00248516
RECTANGLE,16.4191379,30.66311712
CIRCLE,17.74282408,2.89493168
CIRCLE,35.31575917,25.54416452
CIRCLE,50.0402862,41.66985213
RECTANGLE,9.412377745,8.839194814
CIRCLE,40.83270752,7.492730647
